case_id,llm,shap_model,country_code,horizon,status,total_abs_shap,matched_abs_shap,feature_agreement,feature_agreement_pct,n_shap_features,n_mentioned,mentioned_features,unmentioned_features,direction_agreement,direction_agreement_pct,n_directional_claims,n_correct_direction,has_directional_claims,country_name,error_pct,error_tier
LIVE_DE_h24_02,gemma,LightGBM,DE,24,ok,19949.8796,1965.4777,0.0985,9.85,10,1,wind_onshore_mw_lag1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|dow_cos|month_sin|hydro_reservoir_mw_lag1h|year,,,0,0,False,Germany,5.093550429218587,high
LIVE_DE_h24_03,gemma,XGBoost,DE,24,ok,18949.9034,12912.3638,0.6814,68.14,10,4,month|is_weekend|wind_onshore_mw_lag1h|lag_1h,lag_48h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,4.248081332150135,high
LIVE_DE_h24_03,gemma,LightGBM,DE,24,ok,19943.7807,13100.0685,0.6568,65.68,10,3,month|is_weekend|wind_onshore_mw_lag1h,lag_48h|rolling_mean_168h|hour_sin|dow_cos|month_sin|hydro_reservoir_mw_lag1h|year,,,0,0,False,Germany,4.248081332150135,high
LIVE_DE_h24_04,gemma,XGBoost,DE,24,ok,19130.1174,3669.1488,0.1918,19.18,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,1.5554253442805797,medium
LIVE_DE_h24_04,gemma,LightGBM,DE,24,ok,20004.946,3918.4433,0.1959,19.59,10,2,wind_onshore_mw_lag1h|is_weekend,month|lag_48h|rolling_mean_168h|hour_sin|dow_cos|month_sin|year|rolling_max_24h,,,0,0,False,Germany,1.5554253442805797,medium
LIVE_DE_h24_05,gemma,XGBoost,DE,24,ok,19610.3989,1603.1715,0.0818,8.18,10,1,wind_onshore_mw_lag1h,month|lag_48h|is_weekend|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,0.7763281979369114,low
LIVE_DE_h24_05,gemma,LightGBM,DE,24,ok,19927.7824,1841.0265,0.0924,9.24,10,1,wind_onshore_mw_lag1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,0.7763281979369114,low
LIVE_DE_h24_06,gemma,XGBoost,DE,24,ok,19555.1558,3736.6986,0.1911,19.11,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,2.1811393316610377,medium
LIVE_DE_h24_06,gemma,LightGBM,DE,24,ok,19834.8457,3784.856,0.1908,19.08,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,2.1811393316610377,medium
LIVE_DE_h24_07,gemma,XGBoost,DE,24,ok,19576.2744,2221.574,0.1135,11.35,10,2,wind_onshore_mw_lag1h|lag_1h,month|lag_48h|is_weekend|rolling_mean_168h|week_of_year|hour_sin|dow_cos|hydro_reservoir_mw_lag1h,1.0,100.0,1,1,True,Germany,1.5724428918678737,medium
